date,user_id,operator_id_export,direction,direction_label,internal,internal_label,calls,missed_calls,call_duration_sum,total_call_duration_sum,wait_time_sum
2019-11-12,167109,907224,out,Saliente,False,Externa,4,0,636,680,44
2019-11-12,167109,907224,out,Saliente,True,Interna,1,0,30,34,4
2019-11-12,167109,909910,out,Saliente,True,Interna,1,0,7,14,7
2019-11-12,167109,desconocido,in,Entrante,False,Externa,2,2,0,78,78
2019-11-12,167110,desconocido,in,Entrante,False,Externa,3,3,0,6,6
2019-11-12,167150,905538,in,Entrante,False,Externa,6,0,458,587,129
2019-11-12,167150,905538,out,Saliente,False,Externa,49,13,2019,2711,692
2019-11-12,167150,905542,in,Entrante,False,Externa,1,0,18,43,25
2019-11-12,167150,905542,out,Saliente,False,Externa,38,6,2590,3073,483
2019-11-12,167150,905564,out,Saliente,False,Externa,13,2,1399,1586,187
2019-11-12,167150,905564,out,Saliente,True,Interna,2,0,66,80,14
2019-11-12,167150,905566,out,Saliente,False,Externa,3,0,201,230,29
2019-11-12,167150,desconocido,in,Entrante,False,Externa,3,3,0,33,33
2019-11-12,167158,desconocido,in,Entrante,False,Externa,7,7,0,14,14
2019-11-12,167162,905300,in,Entrante,False,Externa,1,0,22,49,27
2019-11-12,167172,904204,out,Saliente,False,Externa,4,0,120,184,64
2019-11-12,167172,926490,out,Saliente,False,Externa,5,3,144,187,43
2019-11-12,167172,929228,out,Saliente,False,Externa,9,3,683,776,93
2019-11-12,167175,905842,out,Saliente,False,Externa,13,9,1178,1382,204
2019-11-12,167175,905844,out,Saliente,False,Externa,24,7,1613,2091,478
2019-11-12,167176,905104,in,Entrante,False,Externa,4,0,216,278,62
2019-11-12,167176,905104,out,Saliente,False,Externa,9,2,1717,1801,84
2019-11-12,167176,905104,out,Saliente,True,Interna,1,0,19,22,3
2019-11-12,167176,907504,out,Saliente,True,Interna,3,0,44,56,12
2019-11-12,167176,907952,in,Entrante,False,Externa,2,0,485,536,51
2019-11-12,167176,907952,out,Saliente,True,Interna,5,1,659,688,29
2019-11-12,167176,907964,out,Saliente,True,Interna,1,0,27,32,5
2019-11-12,167176,907970,out,Saliente,True,Interna,7,1,460,500,40
2019-11-12,167176,907982,in,Entrante,False,Externa,2,0,172,208,36
2019-11-12,167176,907982,out,Saliente,True,Interna,1,0,67,71,4
2019-11-12,167176,907986,out,Saliente,True,Interna,25,1,558,663,105
2019-11-12,167176,907994,in,Entrante,False,Externa,1,0,294,315,21
2019-11-12,167176,907994,out,Saliente,True,Interna,3,0,98,108,10
2019-11-12,167176,desconocido,in,Entrante,False,Externa,3,3,0,312,312
2019-11-12,167180,905930,in,Entrante,False,Externa,1,0,60,67,7
2019-11-12,167180,905930,out,Saliente,False,Externa,4,0,620,638,18
2019-11-12,167180,desconocido,in,Entrante,False,Externa,1,1,0,31,31
2019-11-12,167185,912296,in,Entrante,False,Externa,4,0,370,403,33
2019-11-12,167185,912296,out,Saliente,False,Externa,10,6,456,544,88
2019-11-12,167185,desconocido,in,Entrante,False,Externa,1,1,0,95,95
2019-11-12,167199,911310,in,Entrante,False,Externa,12,0,648,710,62
2019-11-12,167199,911310,out,Saliente,False,Externa,1,1,0,14,14
2019-11-12,167199,desconocido,in,Entrante,False,Externa,1,1,0,17,17
2019-11-12,167200,905862,in,Entrante,False,Externa,4,0,546,620,74
2019-11-12,167200,905862,out,Saliente,False,Externa,1,1,0,0,0
2019-11-12,167235,913788,in,Entrante,False,Externa,11,0,1422,1586,164
2019-11-12,167235,913788,out,Saliente,False,Externa,19,5,714,1054,340
2019-11-12,167235,desconocido,in,Entrante,False,Externa,1,1,0,10,10
2019-11-12,167246,908078,in,Entrante,False,Externa,1,0,72,113,41
2019-11-12,167246,908078,out,Saliente,False,Externa,1,0,113,114,1
2019-11-12,167246,908082,in,Entrante,False,Externa,2,0,122,141,19
2019-11-12,167246,908082,out,Saliente,False,Externa,6,0,586,608,22
2019-11-12,167250,929544,out,Saliente,False,Externa,4,1,173,194,21
2019-11-12,167264,919552,in,Entrante,False,Externa,23,0,2322,3121,799
2019-11-12,167264,919552,out,Saliente,False,Externa,1,0,113,114,1
2019-11-12,167264,919554,in,Entrante,False,Externa,23,0,1693,2414,721
2019-11-12,167264,desconocido,in,Entrante,False,Externa,7,7,0,228,228
2019-11-12,167286,910540,in,Entrante,False,Externa,4,0,581,657,76
2019-11-12,167338,912252,out,Saliente,False,Externa,1,0,91,100,9
2019-11-12,167359,912722,in,Entrante,False,Externa,4,0,598,612,14
2019-11-12,167359,912722,out,Saliente,False,Externa,4,2,113,180,67
2019-11-12,167359,912722,out,Saliente,True,Interna,3,0,48,60,12
2019-11-12,167359,915358,out,Saliente,False,Externa,1,0,4,5,1
2019-11-12,167359,915358,out,Saliente,True,Interna,12,3,739,832,93
2019-11-12,167359,915360,out,Saliente,False,Externa,2,0,383,389,6
2019-11-12,167359,915360,out,Saliente,True,Interna,9,2,579,662,83
2019-11-12,167359,918452,out,Saliente,False,Externa,2,0,266,297,31
2019-11-12,167359,918452,out,Saliente,True,Interna,6,1,434,475,41
2019-11-12,167359,920146,out,Saliente,False,Externa,2,0,364,383,19
2019-11-12,167359,920146,out,Saliente,True,Interna,2,1,72,87,15
2019-11-12,167359,924356,out,Saliente,True,Interna,13,4,676,812,136
2019-11-12,167359,924370,out,Saliente,False,Externa,1,0,152,153,1
2019-11-12,167359,desconocido,in,Entrante,False,Externa,1,1,0,40,40
2019-11-12,167402,desconocido,in,Entrante,False,Externa,1,1,0,17,17
2019-11-12,167412,954290,in,Entrante,False,Externa,2,0,331,364,33
2019-11-12,167436,939886,out,Saliente,False,Externa,13,4,3047,3090,43
2019-11-12,167436,939886,out,Saliente,True,Interna,2,2,0,33,33
2019-11-12,167445,920706,in,Entrante,False,Externa,5,0,500,734,234
2019-11-12,167445,920706,out,Saliente,False,Externa,13,5,1024,1297,273
2019-11-12,167445,920706,out,Saliente,True,Interna,2,2,0,50,50
2019-11-12,167445,920720,in,Entrante,False,Externa,4,0,228,287,59
2019-11-12,167445,920720,out,Saliente,False,Externa,4,0,284,330,46
2019-11-12,167445,920728,in,Entrante,False,Externa,7,0,916,1027,111
2019-11-12,167445,920732,out,Saliente,False,Externa,13,5,1331,1558,227
2019-11-12,167445,920838,in,Entrante,False,Externa,2,0,491,521,30
2019-11-12,167445,920838,out,Saliente,False,Externa,2,0,876,900,24
2019-11-12,167445,920852,in,Entrante,False,Externa,8,0,458,557,99
2019-11-12,167445,920852,out,Saliente,False,Externa,6,2,337,386,49
2019-11-12,167445,920902,in,Entrante,False,Externa,1,0,83,200,117
2019-11-12,167445,921062,in,Entrante,False,Externa,4,0,379,414,35
2019-11-12,167445,943066,out,Saliente,False,Externa,7,1,1090,1198,108
2019-11-12,167445,desconocido,in,Entrante,False,Externa,23,23,0,916,916
2019-11-12,167455,918390,out,Saliente,False,Externa,1,0,1629,1646,17
2019-11-12,167466,921814,out,Saliente,False,Externa,2,2,0,100,100
2019-11-12,167466,921818,in,Entrante,False,Externa,36,0,2956,3367,411
2019-11-12,167466,921818,out,Saliente,False,Externa,44,20,645,1332,687
2019-11-12,167466,desconocido,in,Entrante,False,Externa,6,6,0,229,229
2019-11-12,167471,944644,in,Entrante,False,Externa,2,0,117,152,35
2019-11-12,167471,944644,out,Saliente,False,Externa,3,0,102,130,28
2019-11-12,167471,944646,in,Entrante,False,Externa,12,0,963,1064,101
2019-11-12,167471,944646,out,Saliente,False,Externa,22,7,910,1302,392
2019-11-12,167471,944648,out,Saliente,True,Interna,3,0,118,136,18
2019-11-12,167471,952656,out,Saliente,True,Interna,1,0,36,47,11
2019-11-12,167471,desconocido,in,Entrante,False,Externa,1,1,0,22,22
2019-11-12,167479,915556,in,Entrante,False,Externa,3,0,1145,1159,14
2019-11-12,167479,915556,out,Saliente,False,Externa,55,35,2288,3946,1658
2019-11-12,167479,desconocido,in,Entrante,False,Externa,2,2,0,31,31
2019-11-12,167487,914052,out,Saliente,False,Externa,44,26,810,1596,786
2019-11-12,167487,940968,in,Entrante,False,Externa,3,0,45,99,54
2019-11-12,167497,921116,out,Saliente,False,Externa,2,0,268,295,27
2019-11-12,167497,921116,out,Saliente,True,Interna,7,1,1162,1214,52
2019-11-12,167497,924928,in,Entrante,True,Interna,8,0,1919,2126,207
2019-11-12,167497,924928,out,Saliente,True,Interna,1,0,36,64,28
2019-11-12,167497,924930,in,Entrante,True,Interna,2,0,238,274,36
2019-11-12,167497,924930,out,Saliente,False,Externa,6,0,284,374,90
2019-11-12,167497,924930,out,Saliente,True,Interna,3,1,239,281,42
2019-11-12,167497,924932,out,Saliente,True,Interna,1,0,32,40,8
2019-11-12,167497,924934,out,Saliente,False,Externa,7,3,466,653,187
2019-11-12,167497,924934,out,Saliente,True,Interna,20,6,752,1024,272
2019-11-12,167497,924936,in,Entrante,False,Externa,1,0,59,82,23
2019-11-12,167497,924940,out,Saliente,False,Externa,9,6,694,816,122
2019-11-12,167497,924946,in,Entrante,False,Externa,1,0,147,159,12
2019-11-12,167497,924946,in,Entrante,True,Interna,1,0,23,58,35
2019-11-12,167497,924946,out,Saliente,True,Interna,5,0,637,706,69
2019-11-12,167497,924948,out,Saliente,False,Externa,1,1,0,43,43
2019-11-12,167497,924950,in,Entrante,False,Externa,2,0,560,582,22
2019-11-12,167497,924950,out,Saliente,False,Externa,5,1,153,251,98
2019-11-12,167497,924952,out,Saliente,True,Interna,1,0,89,94,5
2019-11-12,167497,924954,in,Entrante,False,Externa,1,0,81,107,26
2019-11-12,167497,924954,out,Saliente,False,Externa,2,0,64,79,15
2019-11-12,167497,924954,out,Saliente,True,Interna,3,2,41,80,39
2019-11-12,167497,924956,in,Entrante,False,Externa,1,0,64,69,5
2019-11-12,167497,924960,in,Entrante,False,Externa,1,0,34,46,12
2019-11-12,167497,924960,in,Entrante,True,Interna,1,0,107,128,21
2019-11-12,167497,924960,out,Saliente,False,Externa,7,2,361,422,61
2019-11-12,167497,924960,out,Saliente,True,Interna,14,5,1062,1175,113
2019-11-12,167497,932836,in,Entrante,False,Externa,1,0,32,57,25
2019-11-12,167497,932836,out,Saliente,False,Externa,30,12,1804,2235,431
2019-11-12,167497,932836,out,Saliente,True,Interna,2,0,406,436,30
2019-11-12,167497,desconocido,in,Entrante,False,Externa,14,14,0,384,384
2019-11-12,167497,desconocido,in,Entrante,True,Interna,5,5,0,158,158
2019-11-12,167521,919790,in,Entrante,False,Externa,14,0,818,1200,382
2019-11-12,167521,919792,in,Entrante,False,Externa,6,0,608,855,247
2019-11-12,167521,919792,out,Saliente,False,Externa,1,0,22,35,13
2019-11-12,167521,919794,in,Entrante,False,Externa,31,0,2062,2836,774
2019-11-12,167521,944210,in,Entrante,False,Externa,14,0,808,958,150
2019-11-12,167521,944210,out,Saliente,False,Externa,6,1,547,613,66
2019-11-12,167521,944808,in,Entrante,False,Externa,18,0,3268,3314,46
2019-11-12,167521,desconocido,in,Entrante,False,Externa,9,9,0,164,164
2019-11-12,167532,917850,in,Entrante,False,Externa,7,0,238,356,118
2019-11-12,167532,917850,out,Saliente,False,Externa,4,1,23,35,12
2019-11-12,167532,917850,out,Saliente,True,Interna,3,1,88,95,7
2019-11-12,167532,917852,in,Entrante,False,Externa,6,0,687,799,112
2019-11-12,167532,917852,out,Saliente,False,Externa,36,10,2193,2713,520
2019-11-12,167532,917856,out,Saliente,False,Externa,4,0,774,807,33
2019-11-12,167532,desconocido,in,Entrante,False,Externa,5,5,0,62,62
2019-11-12,167545,916618,in,Entrante,False,Externa,1,0,53,79,26
2019-11-12,167580,937156,out,Saliente,False,Externa,38,18,1931,2672,741
2019-11-12,167580,937362,in,Entrante,False,Externa,2,0,255,361,106
2019-11-12,167580,937362,out,Saliente,False,Externa,1,0,35,37,2
2019-11-12,167580,937366,in,Entrante,False,Externa,2,0,123,220,97
2019-11-12,167580,desconocido,in,Entrante,False,Externa,4,4,0,66,66
2019-11-12,167599,954086,in,Entrante,False,Externa,31,0,277,341,64
2019-11-12,167599,desconocido,in,Entrante,False,Externa,30,30,0,89,89
2019-11-12,167621,918888,in,Entrante,False,Externa,1,0,15,21,6
2019-11-12,167630,920666,in,Entrante,False,Externa,1,0,637,645,8
2019-11-12,167630,920666,out,Saliente,False,Externa,3,0,201,237,36
2019-11-12,167634,918436,out,Saliente,False,Externa,49,17,4314,4899,585
2019-11-12,167634,desconocido,in,Entrante,False,Externa,1,1,0,0,0
2019-11-12,167644,924546,in,Entrante,False,Externa,2,0,77,116,39
2019-11-12,167644,desconocido,in,Entrante,False,Externa,2,2,0,84,84
2019-11-12,167650,921318,in,Entrante,False,Externa,54,0,4830,5719,889
2019-11-12,167650,921318,out,Saliente,False,Externa,67,42,1859,2891,1032
2019-11-12,167650,921320,out,Saliente,False,Externa,18,7,436,753,317
2019-11-12,167650,931458,in,Entrante,False,Externa,67,0,5709,6781,1072
2019-11-12,167650,931458,out,Saliente,False,Externa,58,22,2378,3321,943
2019-11-12,167650,931458,out,Saliente,True,Interna,2,2,0,11,11
2019-11-12,167650,desconocido,in,Entrante,False,Externa,41,41,0,1092,1092
2019-11-12,167650,desconocido,in,Entrante,True,Interna,1,1,0,7,7
2019-11-12,167653,939706,in,Entrante,False,Externa,27,0,1927,2232,305
2019-11-12,167653,939706,out,Saliente,False,Externa,87,13,2627,4105,1478
2019-11-12,167653,939708,in,Entrante,False,Externa,4,1,189,235,46
2019-11-12,167653,desconocido,in,Entrante,False,Externa,44,44,0,692,692
2019-11-12,167654,918978,in,Entrante,False,Externa,17,0,1529,1694,165
2019-11-12,167654,918978,out,Saliente,False,Externa,46,10,1896,2892,996
2019-11-12,167654,918986,in,Entrante,False,Externa,24,0,3269,3493,224
2019-11-12,167654,918986,out,Saliente,False,Externa,51,11,2036,2908,872
2019-11-12,167654,918986,out,Saliente,True,Interna,1,1,0,2,2
2019-11-12,167654,desconocido,in,Entrante,False,Externa,49,49,0,592,592
2019-11-12,167664,920874,in,Entrante,False,Externa,1,0,38,66,28
2019-11-12,167715,935958,in,Entrante,False,Externa,1,0,44,67,23
2019-11-12,167716,922142,out,Saliente,False,Externa,35,19,1168,1968,800
2019-11-12,167727,926486,out,Saliente,False,Externa,39,20,3803,4597,794
2019-11-12,167727,desconocido,in,Entrante,False,Externa,2,2,0,31,31
2019-11-12,167747,922428,out,Saliente,False,Externa,2,0,283,323,40
2019-11-12,167747,922428,out,Saliente,True,Interna,3,1,546,566,20
2019-11-12,167747,922474,out,Saliente,False,Externa,15,2,1493,1605,112
2019-11-12,167747,922474,out,Saliente,True,Interna,2,1,58,88,30
2019-11-12,167747,922476,out,Saliente,False,Externa,18,8,4287,4576,289
2019-11-12,167747,922476,out,Saliente,True,Interna,4,1,132,165,33
2019-11-12,167756,938896,in,Entrante,False,Externa,31,0,1978,2166,188
2019-11-12,167756,938896,out,Saliente,False,Externa,56,14,1700,2758,1058
2019-11-12,167756,938896,out,Saliente,True,Interna,1,1,0,0,0
2019-11-12,167756,desconocido,in,Entrante,False,Externa,7,7,0,79,79
2019-11-12,167781,923944,in,Entrante,False,Externa,1,0,18,30,12
2019-11-12,167799,925104,in,Entrante,False,Externa,27,0,2404,2612,208
2019-11-12,167799,925104,out,Saliente,False,Externa,37,3,1188,1753,565
2019-11-12,167799,desconocido,in,Entrante,False,Externa,1,1,0,38,38
2019-11-12,167805,924614,in,Entrante,False,Externa,2,0,4,16,12
2019-11-12,167805,924614,out,Saliente,False,Externa,2,2,0,14,14
2019-11-12,167816,928312,out,Saliente,False,Externa,91,40,1704,2655,951
2019-11-12,167816,desconocido,in,Entrante,False,Externa,3,3,0,58,58
2019-11-12,167827,929424,in,Entrante,False,Externa,2,0,41,43,2
2019-11-12,167827,desconocido,in,Entrante,False,Externa,3,3,0,373,373
2019-11-12,167828,938612,in,Entrante,False,Externa,3,0,291,314,23
2019-11-12,167828,938612,out,Saliente,False,Externa,2,0,238,260,22
2019-11-12,167828,938614,in,Entrante,False,Externa,1,0,32,35,3
2019-11-12,167828,940432,out,Saliente,False,Externa,1,1,0,0,0
2019-11-12,167828,940434,in,Entrante,False,Externa,5,0,613,643,30
2019-11-12,167828,940434,out,Saliente,False,Externa,3,2,280,318,38
2019-11-12,167828,940438,in,Entrante,False,Externa,4,0,114,134,20
2019-11-12,167828,940438,out,Saliente,False,Externa,12,4,594,764,170
2019-11-12,167828,940440,in,Entrante,False,Externa,2,0,56,101,45
2019-11-12,167828,940440,out,Saliente,False,Externa,1,0,4,16,12
2019-11-12,167828,940442,in,Entrante,False,Externa,6,0,569,573,4
2019-11-12,167828,940442,out,Saliente,False,Externa,19,10,637,964,327
2019-11-12,167828,desconocido,in,Entrante,False,Externa,9,9,0,65,65
2019-11-12,167847,928142,in,Entrante,False,Externa,2,0,26,54,28
2019-11-12,167852,desconocido,in,Entrante,False,Externa,3,3,0,6,6
2019-11-12,167870,936110,in,Entrante,False,Externa,4,0,320,373,53
2019-11-12,167888,desconocido,in,Entrante,False,Externa,30,30,0,868,868
2019-11-12,167906,desconocido,in,Entrante,True,Interna,1,1,0,17,17
2019-11-12,167923,951408,out,Saliente,False,Externa,2,1,81,101,20
2019-11-12,167927,929626,in,Entrante,False,Externa,10,0,246,360,114
2019-11-12,167927,929626,out,Saliente,False,Externa,1,0,23,26,3
2019-11-12,167930,930816,in,Entrante,False,Externa,1,0,325,340,15
2019-11-12,167947,930586,out,Saliente,False,Externa,3,2,29,73,44
2019-11-12,167947,930590,out,Saliente,False,Externa,2,0,548,580,32
2019-11-12,167947,desconocido,in,Entrante,False,Externa,1,1,0,1,1
2019-11-12,167949,929876,out,Saliente,False,Externa,1,0,568,586,18
2019-11-12,167949,941384,out,Saliente,False,Externa,19,7,2548,2943,395
2019-11-12,167949,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-11-12,167955,941192,out,Saliente,False,Externa,41,22,1278,2111,833
2019-11-12,167955,desconocido,in,Entrante,False,Externa,5,5,0,0,0
2019-11-12,167958,951186,in,Entrante,False,Externa,1,0,79,96,17
2019-11-12,167976,934424,in,Entrante,False,Externa,1,0,4,29,25
2019-11-12,167976,934428,in,Entrante,False,Externa,1,0,210,232,22
2019-11-12,167976,934430,in,Entrante,False,Externa,2,2,0,52,52
2019-11-12,167977,944216,in,Entrante,False,Externa,13,5,1865,2360,495
2019-11-12,167977,944216,out,Saliente,False,Externa,2,2,0,77,77
2019-11-12,167977,944218,in,Entrante,False,Externa,13,2,2656,3079,423
2019-11-12,167977,944218,out,Saliente,False,Externa,8,0,498,649,151
2019-11-12,167977,944220,in,Entrante,False,Externa,10,2,1877,2245,368
2019-11-12,167977,944220,out,Saliente,False,Externa,14,5,1117,1442,325
2019-11-12,167977,944222,in,Entrante,False,Externa,12,1,1330,1725,395
2019-11-12,167977,944222,out,Saliente,False,Externa,6,1,585,646,61
2019-11-12,167977,944226,in,Entrante,False,Externa,15,1,1868,2435,567
2019-11-12,167977,944226,out,Saliente,False,Externa,1,0,4,21,17
2019-11-12,167977,desconocido,in,Entrante,False,Externa,5,5,0,153,153
2019-11-12,167989,936324,out,Saliente,False,Externa,5,2,71,176,105
2019-11-12,167989,desconocido,in,Entrante,False,Externa,4,4,0,174,174
2019-11-12,167995,941838,out,Saliente,False,Externa,3,2,14,44,30
2019-11-12,167995,desconocido,in,Entrante,False,Externa,1,1,0,8,8
2019-11-12,167998,944908,in,Entrante,False,Externa,1,0,2,17,15
2019-11-12,167998,desconocido,in,Entrante,True,Interna,1,1,0,3,3
2019-11-12,167999,933804,in,Entrante,False,Externa,2,0,103,126,23
2019-11-12,167999,933806,out,Saliente,False,Externa,72,52,1166,3018,1852
2019-11-12,167999,933810,out,Saliente,False,Externa,40,16,1256,2057,801
2019-11-12,167999,desconocido,in,Entrante,False,Externa,1,1,0,13,13
2019-11-12,168008,desconocido,in,Entrante,False,Externa,1,1,0,26,26
2019-11-12,168018,945902,out,Saliente,False,Externa,270,88,2674,7294,4620
2019-11-12,168018,desconocido,in,Entrante,False,Externa,11,11,0,22,22
2019-11-12,168019,935216,out,Saliente,False,Externa,1,0,126,130,4
2019-11-12,168021,939218,out,Saliente,False,Externa,18,12,45,390,345
2019-11-12,168021,939222,out,Saliente,False,Externa,24,10,1090,1745,655
2019-11-12,168021,939224,in,Entrante,False,Externa,4,0,215,267,52
2019-11-12,168021,939224,out,Saliente,False,Externa,38,22,240,648,408
2019-11-12,168021,desconocido,in,Entrante,False,Externa,3,3,0,71,71
2019-11-12,168024,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-11-12,168041,934534,in,Entrante,False,Externa,5,0,270,358,88
2019-11-12,168041,936514,in,Entrante,False,Externa,6,0,671,759,88
2019-11-12,168041,desconocido,in,Entrante,False,Externa,4,4,0,199,199
2019-11-12,168047,937604,out,Saliente,False,Externa,2,2,0,32,32
2019-11-12,168047,937604,out,Saliente,True,Interna,1,1,0,2,2
2019-11-12,168054,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-11-12,168062,947590,out,Saliente,False,Externa,18,12,237,539,302
2019-11-12,168062,947592,out,Saliente,False,Externa,111,80,1567,3459,1892
2019-11-12,168062,947598,out,Saliente,False,Externa,25,13,408,909,501
2019-11-12,168062,947604,out,Saliente,False,Externa,71,48,1989,3414,1425
2019-11-12,168062,947614,out,Saliente,False,Externa,4,2,170,239,69
2019-11-12,168062,947616,out,Saliente,False,Externa,137,94,1640,4020,2380
2019-11-12,168062,947618,out,Saliente,False,Externa,77,38,1735,3083,1348
2019-11-12,168062,947620,out,Saliente,False,Externa,63,42,988,2104,1116
2019-11-12,168062,947636,out,Saliente,False,Externa,48,30,1759,2765,1006
2019-11-12,168062,947636,out,Saliente,True,Interna,1,0,17,30,13
2019-11-12,168062,947638,out,Saliente,False,Externa,68,47,1553,2237,684
2019-11-12,168062,947640,out,Saliente,False,Externa,56,40,708,1560,852
2019-11-12,168062,947642,out,Saliente,False,Externa,35,29,130,704,574
2019-11-12,168062,947644,out,Saliente,False,Externa,21,3,981,1281,300
2019-11-12,168062,947646,out,Saliente,False,Externa,201,119,2492,7050,4558
2019-11-12,168062,947648,out,Saliente,False,Externa,218,148,3582,7752,4170
2019-11-12,168062,947650,out,Saliente,False,Externa,89,46,3925,5721,1796
2019-11-12,168062,947652,out,Saliente,False,Externa,42,18,2030,3005,975
2019-11-12,168062,947654,out,Saliente,False,Externa,354,252,7674,15554,7880
2019-11-12,168062,947658,out,Saliente,False,Externa,183,94,3772,6767,2995
2019-11-12,168062,951492,out,Saliente,False,Externa,2,0,264,292,28
2019-11-12,168062,951492,out,Saliente,True,Interna,9,2,521,566,45
2019-11-12,168062,951506,in,Entrante,False,Externa,1,0,52,107,55
2019-11-12,168062,951506,out,Saliente,False,Externa,1,0,28,52,24
2019-11-12,168062,951506,out,Saliente,True,Interna,8,0,460,568,108
2019-11-12,168062,951508,in,Entrante,False,Externa,30,5,2724,3269,545
2019-11-12,168062,951508,in,Entrante,True,Interna,1,0,118,133,15
2019-11-12,168062,951508,out,Saliente,False,Externa,4,1,834,881,47
2019-11-12,168062,951508,out,Saliente,True,Interna,17,7,810,1027,217
2019-11-12,168062,952392,out,Saliente,False,Externa,165,122,4729,8115,3386
2019-11-12,168062,desconocido,in,Entrante,False,Externa,16,16,0,157,157
2019-11-12,168064,939762,in,Entrante,False,Externa,29,0,2194,2710,516
2019-11-12,168064,939762,out,Saliente,False,Externa,146,70,4310,6707,2397
2019-11-12,168064,desconocido,in,Entrante,False,Externa,3,3,0,26,26
2019-11-12,168091,958430,in,Entrante,False,Externa,1,0,442,450,8
2019-11-12,168091,958430,out,Saliente,False,Externa,31,19,1896,2378,482
2019-11-12,168091,958430,out,Saliente,True,Interna,3,1,156,179,23
2019-11-12,168091,958432,out,Saliente,False,Externa,8,6,297,341,44
2019-11-12,168091,958432,out,Saliente,True,Interna,5,3,64,124,60
2019-11-12,168091,958434,in,Entrante,False,Externa,1,0,35,49,14
2019-11-12,168091,958440,out,Saliente,True,Interna,3,0,379,391,12
2019-11-12,168091,958444,out,Saliente,True,Interna,3,0,185,197,12
2019-11-12,168091,958452,out,Saliente,False,Externa,26,9,2196,2645,449
2019-11-12,168091,958452,out,Saliente,True,Interna,3,1,67,96,29
2019-11-12,168091,958454,out,Saliente,True,Interna,5,2,82,99,17
2019-11-12,168091,958456,out,Saliente,False,Externa,107,56,3563,5761,2198
2019-11-12,168091,958456,out,Saliente,True,Interna,1,0,82,90,8
2019-11-12,168091,958460,in,Entrante,False,Externa,5,0,352,396,44
2019-11-12,168091,958460,out,Saliente,False,Externa,7,3,260,309,49
2019-11-12,168091,958460,out,Saliente,True,Interna,12,3,173,255,82
2019-11-12,168091,958468,out,Saliente,False,Externa,54,13,4155,4939,784
2019-11-12,168091,958468,out,Saliente,True,Interna,2,0,80,87,7
2019-11-12,168091,958470,out,Saliente,False,Externa,2,2,0,34,34
2019-11-12,168091,958472,out,Saliente,False,Externa,2,1,199,202,3
2019-11-12,168091,958478,out,Saliente,False,Externa,28,15,2193,2752,559
2019-11-12,168091,958478,out,Saliente,True,Interna,1,0,144,146,2
2019-11-12,168091,958480,out,Saliente,False,Externa,2,0,409,425,16
2019-11-12,168091,958672,out,Saliente,True,Interna,1,0,21,30,9
2019-11-12,168091,desconocido,in,Entrante,False,Externa,4,4,0,53,53
2019-11-12,168097,desconocido,in,Entrante,False,Externa,4,4,0,173,173
2019-11-12,168105,936984,in,Entrante,False,Externa,1,0,90,101,11
2019-11-12,168110,938432,in,Entrante,False,Externa,1,0,45,69,24
2019-11-12,168121,940458,in,Entrante,False,Externa,1,0,27,78,51
2019-11-12,168121,940458,out,Saliente,False,Externa,2,0,260,291,31
2019-11-12,168121,940460,out,Saliente,False,Externa,10,1,4239,4289,50
2019-11-12,168121,940474,out,Saliente,False,Externa,2,0,59,84,25
2019-11-12,168121,desconocido,in,Entrante,False,Externa,4,4,0,148,148
2019-11-12,168128,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-11-12,168154,939370,in,Entrante,False,Externa,18,0,5195,5433,238
2019-11-12,168154,939370,out,Saliente,False,Externa,74,28,9329,10763,1434
2019-11-12,168154,939376,in,Entrante,False,Externa,9,0,2185,2458,273
2019-11-12,168154,939376,out,Saliente,False,Externa,51,19,6931,7782,851
2019-11-12,168154,desconocido,in,Entrante,False,Externa,37,37,0,1467,1467
2019-11-12,168180,958640,in,Entrante,False,Externa,1,0,65,77,12
2019-11-12,168185,939212,in,Entrante,False,Externa,2,0,38,60,22
2019-11-12,168187,937678,out,Saliente,False,Externa,9,4,623,854,231
2019-11-12,168187,937708,in,Entrante,False,Externa,8,0,1078,1153,75
2019-11-12,168187,937708,out,Saliente,False,Externa,39,15,2606,3750,1144
2019-11-12,168187,937732,in,Entrante,False,Externa,5,1,722,819,97
2019-11-12,168187,937732,out,Saliente,False,Externa,3,1,172,222,50
2019-11-12,168187,937736,in,Entrante,False,Externa,14,0,1334,1582,248
2019-11-12,168187,937736,out,Saliente,False,Externa,32,19,528,1373,845
2019-11-12,168187,937742,in,Entrante,False,Externa,2,0,170,223,53
2019-11-12,168187,937752,in,Entrante,False,Externa,16,0,2635,2797,162
2019-11-12,168187,937752,out,Saliente,False,Externa,105,58,2868,4748,1880
2019-11-12,168187,937760,in,Entrante,False,Externa,2,0,156,170,14
2019-11-12,168187,937760,out,Saliente,False,Externa,12,7,809,1074,265
2019-11-12,168187,937762,in,Entrante,False,Externa,6,0,488,559,71
2019-11-12,168187,937762,out,Saliente,False,Externa,10,2,478,668,190
2019-11-12,168187,937774,in,Entrante,False,Externa,15,0,1647,1754,107
2019-11-12,168187,937774,out,Saliente,False,Externa,18,13,873,1449,576
2019-11-12,168187,937780,in,Entrante,False,Externa,2,0,176,235,59
